Ubá,1227,1423,1609,1854,1993
Ubaí,47,34,36,79,68
Ubaporanga,98,101,155,268,178
Uberaba,3855,4534,5632,6562,7633
Uberlândia,11036,13782,16954,20518,22320
Umburatiba,34,33,28,45,34
Unaí,811,997,1185,1405,1520
União De Minas,19,20,15,52,28
Uruana De Minas,35,32,24,88,55
Urucânia,109,121,123,250,140
Urucuia,166,98,92,200,132
Vargem Alegre,58,59,59,142,81
Vargem Bonita,22,38,48,79,43
Vargem Grande Do Rio Pardo,22,17,25,77,43
Varginha,1987,2566,2673,3246,3525
Varjão De Minas,63,62,64,163,148
Várzea Da Palma,187,268,317,462,395
Varzelândia,100,80,92,181,123
Vazante,193,202,181,348,273
Verdelândia,32,28,35,91,30
Veredinha,33,25,22,67,76
Veríssimo,31,23,22,66,23
Vermelho Novo,33,41,47,113,59
Vespasiano,1363,1680,2028,2691,2773
Viçosa,1114,1249,1432,1809,1972
Vieiras,24,25,27,100,51
Mathias Lobato,12,25,30,100,54
Virgem Da Lapa,86,113,110,196,124
Virgínia,115,92,106,144,129
Virginópolis,114,127,141,175,161
Virgolândia,16,17,31,66,40
Visconde Do Rio Branco,496,420,450,578,650
Volta Grande,65,48,65,111,71
Wenceslau Braz,19,26,22,73,23
Afonso Cláudio,296,335,352,501,327
Águia Branca,91,68,76,148,113
Água Doce Do Norte,125,101,110,205,192
Alegre,382,444,426,592,545
Alfredo Chaves,183,304,240,314,306
Alto Rio Novo,73,75,73,122,101
Anchieta,466,530,577,712,653
Apiacá,84,107,104,216,106
Aracruz,1113,1364,1502,1811,1949
Atilio Vivacqua,150,149,149,267,206
Baixo Guandu,359,390,497,603,599
Barra De São Francisco,431,528,593,816,726
Boa Esperança,122,187,144,207,179
Bom Jesus Do Norte,207,189,189,340,239
Brejetuba,99,81,112,206,163
Cachoeiro De Itapemirim,2416,3049,3505,4517,4280
Cariacica,4591,5394,6633,8304,9223
Castelo,538,525,543,770,635
Colatina,1945,2337,2480,2973,2852
Conceição Da Barra,328,359,371,572,461
Conceição Do Castelo,159,178,193,302,178
Divino De São Lourenço,71,76,74,126,90
Domingos Martins,464,557,625,725,712
Dores Do Rio Preto,107,113,115,159,120
Ecoporanga,233,259,279,366,371
Fundão,255,262,257,357,330
Governador Lindenberg,97,92,85,193,130
Guaçuí,443,489,556,612,605
Guarapari,2062,2368,2894,3543,3627
Ibatiba,304,345,383,489,430
Ibiraçu,129,154,182,271,191
Ibitirama,86,129,77,164,115
Iconha,203,228,228,305,252
Irupi,143,141,159,281,167
Itaguaçu,127,113,158,230,161
Itapemirim,486,514,609,795,814
Itarana,97,70,91,194,106
Iúna,342,341,362,577,462
Jaguaré,267,276,372,456,385
Jerônimo Monteiro,196,169,184,269,206
João Neiva,202,233,214,354,256
Laranja Da Terra,101,68,83,194,113
Linhares,2181,2467,2790,3454,3739
Mantenópolis,119,152,134,235,170
Marataízes,594,685,811,992,862
Marechal Floriano,212,256,263,389,354
Marilândia,180,158,193,241,207
Mimoso Do Sul,335,335,342,481,386
Montanha,232,283,251,370,340
Mucurici,63,75,61,103,98
Muniz Freire,201,228,192,301,289
Muqui,158,149,182,276,244
Nova Venécia,641,666,579,873,830
Pancas,176,179,214,302,242
Pedro Canário,243,268,260,391,298
Pinheiros,256,230,311,459,334
Piúma,447,500,547,854,612
Ponto Belo,65,69,51,138,114
Presidente Kennedy,125,172,175,301,217
Rio Bananal,171,170,192,286,228
Rio Novo Do Sul,122,151,165,210,186
Santa Leopoldina,116,92,115,191,117
Santa Maria De Jetibá,364,439,433,592,525
Santa Teresa,251,285,387,481,419
São Domingos Do Norte,94,115,108,210,130
São Gabriel Da Palha,505,574,585,813,680
São José Do Calçado,102,138,134,264,231
São Mateus,1377,1619,1897,2356,2414
São Roque Do Canaã,122,125,132,251,173
Serra,7376,9522,11223,14031,14693
Sooretama,227,239,349,504,422
Vargem Alta,238,230,263,432,384
Venda Nova Do Imigrante,320,385,447,603,597
Viana,1065,1124,1366,1833,1761
Vila Pavão,75,80,71,203,85
Vila Valério,124,117,119,231,154
Vila Velha,8376,10445,11892,14223,15729
Vitória,6659,8355,9362,10221,11379
Angra Dos Reis,2077,2434,2991,3453,3783
Aperibé,145,176,197,245,177
Araruama,1676,1994,2364,2952,2942
Areal,180,184,249,319,323
Armação Dos Búzios,928,1072,1131,1548,1529
Arraial Do Cabo,724,672,851,1042,988
Barra Do Piraí,1220,1387,1395,1501,1517
Barra Mansa,2165,2779,3008,3791,3876
Belford Roxo,4647,5773,6555,8153,8743
Bom Jardim,362,404,534,613,639
Bom Jesus Do Itabapoana,530,541,583,743,628
Cabo Frio,3593,4298,5028,6175,6392
Cachoeiras De Macacu,526,680,734,1102,1028
Cambuci,168,165,187,265,222
Carapebus,170,173,176,368,180
Comendador Levy Gasparian,158,139,147,321,188
Campos Dos Goytacazes,5028,5633,6646,8125,9179
Cantagalo,273,311,315,399,337
Cardoso Moreira,119,165,164,273,203
Carmo,244,237,275,382,306
Casimiro De Abreu,635,650,730,1126,922
Conceição De Macabu,269,268,257,485,294
Cordeiro,364,395,431,526,490
Duas Barras,156,160,203,246,206
Duque De Caxias,10222,13362,15144,17578,18681
Engenheiro Paulo De Frontin,198,168,189,317,258
Guapimirim,739,751,827,1079,1080
Iguaba Grande,385,433,444,632,648
Itaboraí,2362,2890,3325,4055,4467
Itaguaí,1611,1807,1934,2280,2411
Italva,154,157,159,280,166
Itaocara,293,338,337,455,396
Itaperuna,1599,1790,1755,2125,2203
Itatiaia,431,531,612,866,710
Japeri,750,1014,1227,1647,1470
Laje Do Muriaé,89,110,120,164,120
Macaé,3188,3656,4357,5162,5349
Macuco,142,151,207,267,180
Magé,2602,3215,3999,4608,4865
Mangaratiba,607,655,749,1047,967
Maricá,2392,2911,3331,5414,4719
Mendes,261,330,317,488,313
Mesquita,2063,2699,2928,3939,3621
Miguel Pereira,406,438,435,594,566
Miracema,374,428,452,680,553
Natividade,173,190,237,410,303
Nilópolis,1975,2374,2625,3166,3294
Niterói,8451,10176,11701,13381,14409
Nova Friburgo,2841,3323,3633,4402,5102
Nova Iguaçu,9896,12423,13979,16585,17924
Paracambi,454,549,611,865,745
Paraíba Do Sul,685,771,823,942,892
Paraty,707,798,1038,1270,1171
Paty Do Alferes,279,393,441,691,577
Petrópolis,4740,5608,6278,6815,7612
Pinheiral,375,399,389,493,529
Piraí,233,326,394,628,458
Porciúncula,273,265,279,409,342
Porto Real,268,275,349,596,424
Quatis,240,250,254,333,266
Queimados,1622,2045,2163,3061,2918
Quissamã,274,368,331,464,407
Resende,1876,2233,2757,3112,3055
Rio Bonito,619,742,851,1099,1129
Rio Claro,221,262,261,418,321
Rio Das Flores,137,129,147,219,144
Rio Das Ostras,2531,2870,3537,4444,4408
Rio De Janeiro,113093,126046,140746,150950,169951
Santa Maria Madalena,100,121,132,229,167
Santo Antônio De Pádua,613,762,777,903,819
São Francisco De Itabapoana,439,421,398,661,618
São Fidélis,307,390,450,671,529
São Gonçalo,10346,12858,15155,17523,18407
São João Da Barra,409,487,630,759,701
São João De Meriti,4946,6522,7475,9407,9380
São José De Ubá,99,73,73,135,141
São José Do Vale Do Rio Preto,228,274,336,522,388
São Pedro Da Aldeia,1436,1649,1986,2556,2502
São Sebastião Do Alto,77,91,73,163,131
Sapucaia,302,348,369,402,398
Saquarema,1298,1579,1675,2073,2030
Seropédica,875,1038,1148,1437,1362
Silva Jardim,183,224,294,421,370
Sumidouro,190,173,182,272,199
Tanguá,325,391,428,647,481
Teresópolis,2327,2713,3324,4054,4185
Trajano De Moraes,100,121,134,227,127
Três Rios,1235,1544,1545,1714,1812
Valença,885,1011,1116,1165,1323
Varre-Sai,130,127,156,193,166
Vassouras,483,499,566,662,712
Volta Redonda,3521,4244,4705,5695,5784
Adamantina,524,612,711,763,843
Adolfo,79,70,83,166,75
Aguaí,454,539,555,699,655
Águas Da Prata,117,135,154,227,198
Águas De Lindóia,430,462,420,499,441
Águas De Santa Bárbara,133,132,134,240,189
Águas De São Pedro,124,97,97,177,142
Agudos,854,801,894,1072,935
Alambari,84,93,88,150,129
Alfredo Marcondes,83,65,68,137,103
Altair,39,57,51,116,63
Altinópolis,248,330,361,423,376
Alto Alegre,108,122,137,209,139
Alumínio,198,174,236,352,236
Álvares Florence,141,120,121,158,194
Álvares Machado,318,364,469,477,571
Álvaro De Carvalho,24,42,48,77,66
Alvinlândia,51,45,62,97,70
Americana,3895,4254,5026,5926,6568
Américo Brasiliense,423,453,544,757,659
Américo De Campos,124,109,100,219,184
Amparo,1162,1265,1346,1506,1672
Analândia,73,75,86,186,148
Andradina,938,1044,1163,1483,1321
Angatuba,307,292,354,490,405
Anhembi,159,135,141,190,166
Anhumas,101,72,120,155,128
Aparecida,510,596,736,782,691
Aparecida D'Oeste,92,78,125,173,130
Apiaí,427,453,500,592,502
Araçariguama,320,389,430,628,483
Araçatuba,3326,4145,4788,4882,5241
Araçoiaba Da Serra,574,565,664,822,849
Aramina,104,96,94,157,130
Arandu,99,110,125,180,148
Arapeí,40,42,40,113,66
Araraquara,3312,3922,4651,5727,6392
Araras,1939,2018,2315,2593,2738
Arco-Íris,58,73,75,165,92
Arealva,195,252,210,280,241
Areias,74,68,67,140,101
Areiópolis,114,127,158,196,182
Ariranha,120,119,117,233,124
Artur Nogueira,587,721,858,1193,1224
Arujá,1045,1201,1544,2126,2124
Aspásia,89,59,72,92,85
Assis,1663,1978,2103,2508,2537
Atibaia,2627,3030,3706,4271,4658
Auriflama,303,316,378,434,428
Avaí,59,68,88,160,105
Avanhandava,201,159,191,244,199
Avaré,1390,1479,1833,2022,2281
Bady Bassitt,379,474,589,713,892
Balbinos,22,26,41,57,41
Bálsamo,226,207,258,332,269
Bananal,128,141,194,251,201
Barão De Antonina,56,42,56,100,68
Barbosa,129,104,114,171,142
Bariri,535,629,740,750,767
Barra Bonita,520,610,691,900,854
Barra Do Chapéu,104,99,110,211,139
Barra Do Turvo,126,128,124,176,137
Barretos,1665,2027,2349,2770,2727
Barrinha,278,365,378,627,527
Barueri,5733,6762,8330,9841,10864
Bastos,241,311,382,462,410
Batatais,937,918,1034,1290,1246
Bauru,7142,8499,9668,9789,10650
Bebedouro,898,1134,1387,1694,1671
Bento De Abreu,39,41,42,92,79
Bernardino De Campos,170,166,196,228,236
Bertioga,1057,1051,1370,1599,1709
Bilac,167,217,223,261,209
Birigui,1796,2088,2390,2654,2857
Biritiba-Mirim,336,353,430,675,531
Boa Esperança Do Sul,138,179,201,279,266
Bocaina,152,148,198,281,234
Bofete,264,251,241,311,372
Boituva,961,1041,1256,1526,1742
Bom Jesus Dos Perdões,336,368,450,590,540
Bom Sucesso De Itararé,41,50,54,127,79
Borá,21,23,33,58,30
Boracéia,59,81,125,158,124
Borborema,320,356,369,447,490
Borebi,45,48,66,96,66
Botucatu,2616,2824,3329,3131,3597
Bragança Paulista,2448,2913,3687,4237,4691
Braúna,121,111,163,200,191
Brejo Alegre,61,51,45,98,72
Brodowski,389,436,509,691,592
Brotas,362,358,458,599,627
Buri,286,295,333,374,393
Buritama,352,334,450,554,548
Buritizal,123,117,104,159,173
Cabrália Paulista,79,122,134,190,109
Cabreúva,661,658,814,843,1009
Caçapava,1054,1202,1420,1762,1959
Cachoeira Paulista,398,432,525,706,564
Caconde,449,395,467,587,584
Cafelândia,233,275,289,440,404
Caiabu,84,66,63,129,136
Caieiras,1223,1508,1985,2060,2355
Caiuá,83,106,82,156,93
Cajamar,1065,1358,1703,2106,2285
Cajati,255,282,328,524,506
Cajobi,148,138,177,202,203
Cajuru,324,403,390,486,453
Campina Do Monte Alegre,96,114,125,167,123
Campinas,19292,22770,27884,29186,34097
Campo Limpo Paulista,921,1056,1246,1747,1730
Campos Do Jordão,866,932,1107,1168,1178
Campos Novos Paulista,92,94,108,186,152
Cananéia,179,241,227,341,220
Canas,69,73,74,182,122
Cândido Mota,481,528,628,649,644
Cândido Rodrigues,38,61,59,122,67
Canitar,61,62,91,162,153
Capão Bonito,601,669,776,959,890
Capela Do Alto,217,278,389,493,394
Capivari,595,652,708,987,963
Caraguatatuba,1886,2283,2870,3157,3565
Carapicuíba,4308,5488,6983,7955,8777
Cardoso,275,257,395,464,414
Casa Branca,388,496,587,651,615
Cássia Dos Coqueiros,74,72,65,141,91
Castilho,237,319,386,613,474
Catanduva,1945,2139,2374,2565,2713
Catiguá,93,79,90,185,100
Cedral,236,261,299,369,393
Cerqueira César,309,321,354,462,418
Cerquilho,652,699,825,985,1122
Cesário Lange,248,235,272,353,291
Charqueada,247,225,242,498,349
Clementina,95,102,131,188,127
Colina,216,232,343,416,356
Colômbia,99,101,160,241,178
Conchal,293,335,402,502,434
Conchas,234,223,262,369,320
Cordeirópolis,357,383,423,609,547
Coroados,116,156,181,237,213
Coronel Macedo,50,72,65,92,90
Corumbataí,89,69,90,153,111
Cosmópolis,533,852,900,1173,1113
Cosmorama,230,206,256,263,284
Cotia,3803,4532,5613,6235,7177
Cravinhos,536,564,726,851,803
Cristais Paulista,147,155,166,241,215
Cruzália,58,47,67,104,68
Cruzeiro,1069,1214,1380,1523,1521
Cubatão,946,1140,1613,2075,2021
Cunha,489,439,429,424,683
Descalvado,464,528,584,745,761
Diadema,4456,5549,7454,8587,9004
Dirce Reis,19,23,35,72,60
Divinolândia,260,261,294,384,415
Dobrada,97,110,122,193,146
Dois Córregos,298,367,434,476,539
Dolcinópolis,51,42,46,91,50
Dourado,110,156,191,230,180
Dracena,717,738,820,1002,913
Duartina,240,234,264,349,285
Dumont,164,173,199,294,215
Echaporã,150,145,159,159,162
Eldorado,217,250,268,360,265
Elias Fausto,247,228,267,368,329
Elisiário,39,47,38,105,61
Embaúba,65,38,66,70,47
Embu das Artes,2752,3654,4313,4910,5550
Embu-Guaçu,772,861,993,1546,1429
Emilianópolis,51,44,50,93,70
Engenheiro Coelho,322,313,277,547,432
Espírito Santo Do Pinhal,583,643,741,816,930
Espírito Santo Do Turvo,112,94,110,136,121
Estrela D'Oeste,206,208,234,302,316
Estrela Do Norte,39,40,55,112,65
Euclides Da Cunha Paulista,97,95,150,222,176
Fartura,260,274,339,393,370
Fernandópolis,1146,1139,1249,1432,1461
Fernando Prestes,101,101,132,164,153
Fernão,42,37,35,59,54
Ferraz De Vasconcelos,1648,1999,2686,3642,3710
Flora Rica,34,38,24,85,38
Floreal,77,71,87,108,105
Flórida Paulista,162,195,226,301,214
Florínia,93,92,81,111,98
Franca,5543,6379,7285,9147,9597
Francisco Morato,1539,1800,2324,2718,3064
Franco Da Rocha,1471,1763,2145,2497,2873
Gabriel Monteiro,55,59,83,133,89
Gália,122,99,111,189,141
Garça,589,703,945,1027,996
Gastão Vidigal,76,51,73,135,132
Gavião Peixoto,66,57,88,180,122
General Salgado,216,198,266,317,306
Getulina,131,202,176,242,210
Glicério,90,81,106,156,105
Guaiçara,210,280,277,348,377
Guaimbê,106,112,107,192,143
Guaíra,605,654,662,847,695
Guapiaçu,463,439,471,532,632
Guapiara,249,326,334,392,366
Guará,274,281,253,338,274
Guaraçaí,162,130,144,249,189
Guaraci,140,167,183,261,216
Guarani D'Oeste,58,51,49,79,47
Guarantã,86,86,129,217,153
Guararapes,425,520,637,716,728
Guararema,406,433,625,769,684
Guaratinguetá,1480,1734,2187,2556,2653
Guareí,162,187,194,272,275
Guariba,396,527,561,696,801
Guarujá,4257,4900,6297,6660,6975
Guarulhos,17281,20955,30352,29806,33406
Guatapará,107,135,163,253,197
Guzolândia,116,114,130,173,181
Herculândia,164,203,180,301,249
Holambra,218,276,316,412,391
Hortolândia,3358,4091,5014,5647,6259
Iacanga,172,187,225,309,263
Iacri,111,136,169,227,181
Iaras,88,90,104,243,177
Ibaté,335,370,443,625,524
Ibirá,264,262,317,340,340
Ibirarema,197,311,267,328,288
Ibitinga,802,1117,1301,1734,1772
Ibiúna,985,997,1300,1594,1435
Icém,128,121,143,253,191
Iepê,148,143,160,263,176
Igaraçu Do Tietê,214,284,378,587,483
Igarapava,372,362,467,542,483
Igaratá,142,236,246,371,355
Iguape,395,429,522,615,536
Ilhabela,704,711,949,1143,960
Ilha Comprida,282,368,359,387,378
Ilha Solteira,295,423,437,588,451
Indaiatuba,3577,4616,5626,6433,7326
Indiana,98,95,116,183,129
Indiaporã,58,95,80,127,120
Inúbia Paulista,80,73,80,120,101
Ipaussu,201,187,259,294,217
Iperó,378,471,533,595,596
Ipeúna,109,95,137,203,166
Ipiguá,107,128,143,195,154
Iporanga,63,71,51,106,114
Ipuã,144,179,186,255,226
Iracemápolis,273,292,314,496,404
Irapuã,126,134,157,208,192
Irapuru,77,100,124,185,130
Itaberá,316,322,367,403,397
Itaí,387,367,455,507,490
Itajobi,326,350,377,442,481
Itaju,61,75,62,141,79
Itanhaém,1496,1637,1950,2379,2671
Itaóca,67,73,79,107,84
Itapecerica Da Serra,1736,2206,2536,3034,3281
Itapetininga,2026,2377,2918,3205,3481
Itapeva,1384,1567,1755,1859,1935
Itapevi,2354,2894,3685,4248,4829
Itapira,926,896,1083,1233,1367
Itapirapuã Paulista,58,57,94,113,121
Itápolis,669,640,807,941,956
Itaporanga,221,233,242,315,415
Itapuí,224,245,230,361,262
Itapura,60,62,78,122,82
Itaquaquecetuba,3260,3832,5271,6256,7304
Itararé,793,955,1070,1104,977
Itariri,127,132,177,278,193
Itatiba,1526,1642,2059,2566,2557
Itatinga,262,315,329,422,332
Itirapina,211,206,226,341,288
Itirapuã,80,79,99,147,111
Itobi,134,175,183,254,198
Itu,2443,2874,3259,3805,3857
Itupeva,866,1092,1300,1582,1620
Ituverava,482,495,581,706,636
Jaborandi,98,108,114,194,191
Jaboticabal,985,1099,1310,1748,1654
Jacareí,2731,3233,4362,5305,5944
Jaci,136,164,196,265,250
Jacupiranga,229,228,272,346,291
Jaguariúna,962,1014,1241,1497,1530
Jales,861,956,1045,1173,1132
Jambeiro,133,92,113,172,128
Jandira,1333,1783,2059,2616,2619
Jardinópolis,625,717,863,958,900
Jarinu,393,488,560,755,745
Jaú,1683,2149,2727,2716,2975
Jeriquara,68,54,61,109,92
Joanópolis,207,193,216,308,300
João Ramalho,55,82,81,154,91
José Bonifácio,658,717,783,933,1062
Júlio Mesquita,48,56,84,98,86
Jumirim,35,41,47,112,85
Jundiaí,6918,7946,10090,10801,12525
Junqueirópolis,376,391,462,456,437
Juquiá,283,266,244,497,417
Juquitiba,373,374,322,509,483
Lagoinha,119,93,93,144,137
Laranjal Paulista,450,437,486,657,686
Lavínia,92,97,97,169,131
Lavrinhas,74,89,93,196,106
Leme,1248,1525,1747,2135,2251
Lençóis Paulista,985,1254,1581,1662,1553
Limeira,4431,4889,6273,7327,8096
Lindóia,110,102,150,214,174
Lins,1112,1233,1369,1583,1640
Lorena,1093,1162,1355,1761,1776
Lourdes,47,40,76,105,68
Louveira,670,1365,1297,1839,1631
Lucélia,245,297,328,433,345
Lucianópolis,30,33,25,74,40
Luís Antônio,153,159,220,374,291
Luiziânia,78,88,87,135,96
Lupércio,64,56,67,136,96
Lutécia,65,74,82,155,96
Macatuba,266,311,309,435,316
Macaubal,172,190,220,287,264
Macedônia,114,101,130,162,129
Magda,66,63,74,135,109
Mairinque,660,770,860,1116,1224
Mairiporã,1103,1210,1511,1719,2010
Manduri,141,177,193,249,212
Marabá Paulista,74,184,131,170,106
Maracaí,242,197,288,325,248
Marapoama,71,62,83,147,97
Mariápolis,64,72,87,136,93
Marília,4092,4943,5518,5811,6438
Marinópolis,46,44,50,59,71
Martinópolis,374,370,456,578,483
Matão,1245,1286,1368,1545,1707
Mauá,4212,5280,6604,8085,8777
Mendonça,139,121,133,169,138
Meridiano,90,71,103,164,143
Mesópolis,45,40,48,76,42
Miguelópolis,262,344,328,411,380
Mineiros Do Tietê,159,218,257,270,236
Miracatu,223,296,254,442,353
Mira Estrela,76,89,105,151,113
Mirandópolis,371,374,490,504,492
Mirante Do Paranapanema,256,259,265,316,255
Mirassol,960,965,1233,1485,1427
Mirassolândia,121,105,128,170,179
Mococa,899,968,1076,1373,1502
Mogi Das Cruzes,6220,7887,9116,10375,11321
Mogi Guaçu,1854,2254,2621,3117,3257
Mogi Mirim,1448,1522,1761,2113,1945
Mombuca,56,75,82,148,93
Monções,52,39,44,85,78
Mongaguá,739,859,1076,1298,1492
Monte Alegre Do Sul,170,178,167,252,192
Monte Alto,713,742,893,990,1053
Monte Aprazível,548,547,738,766,785
Monte Azul Paulista,258,301,407,447,397
Monte Castelo,83,67,120,142,130
Monteiro Lobato,76,82,114,163,91
Monte Mor,797,942,1144,1511,1569
Morro Agudo,399,378,449,596,641
Morungaba,158,202,263,316,266
Motuca,62,69,72,121,95
Murutinga Do Sul,47,82,119,158,119
Nantes,62,69,64,104,73
Narandiba,71,82,114,148,159
Natividade Da Serra,139,123,153,218,177
Nazaré Paulista,184,251,279,474,413
Neves Paulista,177,291,253,339,283
Nhandeara,329,313,316,371,423
Nipoã,80,74,91,151,102
Nova Aliança,115,118,127,234,159
Nova Campina,89,90,115,192,127
Nova Canaã Paulista,60,66,55,105,62
Nova Castilho,40,44,43,77,48
Nova Europa,106,121,145,274,152
Nova Granada,350,334,406,616,557
Nova Guataporanga,33,36,52,98,43
Nova Independência,68,66,96,163,107
Novais,94,78,104,161,92
Nova Luzitânia,59,39,75,124,103
Nova Odessa,916,1025,1202,1473,1435
Novo Horizonte,607,645,731,859,803
Nuporanga,127,146,179,236,198
Ocauçu,66,74,81,129,155
Óleo,57,71,60,119,89
Olímpia,1085,1177,1396,1415,1594
Onda Verde,75,85,106,138,120
Oriente,118,135,137,199,193
Orindiúva,109,109,107,187,169
Orlândia,449,545,686,687,700
Osasco,10255,12427,15785,17513,19664
Oscar Bressane,76,64,69,130,87
Osvaldo Cruz,578,619,627,817,690
Ourinhos,1656,1841,2107,2244,2405
Ouroeste,201,205,188,296,237
Ouro Verde,113,125,138,205,177
Pacaembu,169,194,198,255,395
Palestina,225,243,280,341,310
Palmares Paulista,90,116,139,224,182
Palmeira D'Oeste,191,211,192,228,241
Palmital,389,470,551,628,595
Panorama,212,192,259,409,285
Paraguaçu Paulista,601,785,858,984,878
Paraibuna,280,279,317,426,383
Paraíso,124,125,133,173,176
Paranapanema,310,287,323,489,408
Paranapuã,88,78,84,131,118
Parapuã,232,219,243,339,284
Pardinho,117,148,166,224,212
Pariquera-Açu,243,281,342,490,335
Parisi,74,69,59,105,75
Patrocínio Paulista,275,234,313,341,331
Paulicéia,110,107,153,256,203
Paulínia,1532,1882,2141,2651,2830
Paulistânia,31,40,46,101,55
Paulo De Faria,174,159,165,211,164
Pederneiras,604,647,788,905,860
Pedra Bela,110,90,221,200,169
Pedranópolis,107,133,124,189,120
Pedregulho,241,251,242,344,277
Pedreira,637,736,774,971,1026
Pedrinhas Paulista,63,78,75,121,94
Pedro De Toledo,135,128,138,287,176
Penápolis,786,939,1181,1389,1342
Pereira Barreto,363,473,510,538,538
Pereiras,167,139,139,235,190
Peruíbe,1097,1321,1577,1864,1952
Piacatu,118,107,176,182,167
Piedade,713,843,1072,1102,1049
Pilar Do Sul,365,413,461,535,573
Pindamonhangaba,1806,2165,2532,3029,3294
Pindorama,235,253,235,313,284
Pinhalzinho,192,221,364,365,351
Piquerobi,83,95,89,139,122
Piquete,134,153,144,372,205
Piracaia,410,442,536,708,652
Piracicaba,5930,6552,7906,8726,9586
Piraju,519,585,630,664,661
Pirajuí,313,393,431,490,426
Pirangi,251,231,314,294,259
Pirapora Do Bom Jesus,191,217,288,476,368
Pirapozinho,360,411,543,556,497
Pirassununga,978,1155,1209,1467,1392
Piratininga,216,269,321,409,366
Pitangueiras,334,390,447,610,495
Planalto,101,111,124,173,146
Platina,96,83,82,132,87
Poá,1421,1710,2139,2652,2817
Poloni,198,154,203,256,226
Pompéia,389,437,412,570,457
Pongaí,55,76,87,135,113
Pontal,338,414,477,628,551
Pontalinda,95,92,102,132,107
Pontes Gestal,57,55,55,126,57
Populina,71,84,88,138,131
Porangaba,174,154,199,260,227
Porto Feliz,850,998,1085,1157,1191
Porto Ferreira,944,1033,1139,1165,1167
Potim,246,270,300,387,390
Potirendaba,389,399,446,443,376
Pracinha,19,21,34,49,34
Pradópolis,248,231,264,379,311
Praia Grande,4518,5406,7462,8772,9445
Pratânia,53,81,107,188,79
Presidente Alves,83,87,84,172,96
Presidente Bernardes,225,209,256,396,318
Presidente Epitácio,716,738,920,1042,1003
Presidente Prudente,3404,4560,5973,6213,6147
Presidente Venceslau,517,553,660,823,826
Promissão,497,521,715,847,755
Quadra,67,54,63,118,89
Quatá,171,226,247,291,275
Queiroz,40,43,58,114,65
Queluz,166,167,152,237,184
Quintana,109,118,132,181,165
Rafard,101,118,143,226,165
Rancharia,483,594,602,688,637
Redenção Da Serra,68,52,77,161,104
Regente Feijó,227,295,354,423,411
Reginópolis,123,122,158,204,198
Registro,757,799,926,1318,1311
Restinga,86,104,117,171,141
Ribeira,81,52,66,110,150
Ribeirão Bonito,158,193,242,425,196
Ribeirão Branco,229,251,289,387,330
Ribeirão Corrente,75,88,95,136,134
Ribeirão Do Sul,98,114,105,151,138
Ribeirão Dos Índios,49,32,46,66,44
Ribeirão Grande,93,109,115,193,143
Ribeirão Pires,1371,1560,1945,2411,2488
Ribeirão Preto,12607,15133,18125,19254,21149
Riversul,81,94,99,126,105
Rifaina,123,118,146,155,186
Rincão,155,175,161,256,194
Rinópolis,155,219,226,269,257
Rio Claro,2915,3042,3489,4212,4326
Rio Das Pedras,393,354,480,582,480
Rio Grande Da Serra,419,430,554,864,765
Riolândia,188,188,199,273,262
Rosana,259,262,332,407,297
Roseira,148,183,204,316,258
Rubiácea,44,65,80,107,78
Rubinéia,82,68,102,149,127
Sabino,115,121,124,205,165
Sagres,28,47,60,104,86
Sales,119,107,105,181,136
Sales Oliveira,226,206,211,269,241
Salesópolis,227,254,283,422,334
Salmourão,51,53,73,140,89
Saltinho,167,180,221,294,201
Salto,1617,2002,2511,2906,3150
Salto De Pirapora,465,511,621,742,791
Salto Grande,86,106,153,234,176
Sandovalina,71,65,77,154,93
Santa Adélia,265,226,233,296,253
Santa Albertina,125,137,133,179,163
Santa Bárbara D'Oeste,2458,2634,3132,3535,3704
Santa Branca,160,163,227,367,273
Santa Clara D'Oeste,58,61,63,109,90
Santa Cruz Da Conceição,107,91,139,240,103
Santa Cruz Da Esperança,41,43,27,83,62
Santa Cruz Das Palmeiras,230,351,420,547,438
Santa Cruz Do Rio Pardo,887,980,941,1219,1141
Santa Ernestina,59,71,76,196,108
Santa Fé Do Sul,545,636,723,814,967
Santa Gertrudes,280,340,402,541,469
Santa Isabel,681,745,958,1158,1058
Santa Lúcia,49,97,87,179,114
Santa Maria Da Serra,87,98,87,137,94
Santa Mercedes,76,52,78,123,76
Santana Da Ponte Pensa,34,50,44,74,48
Santana De Parnaíba,2062,2586,3077,3681,3970
Santa Rita D'Oeste,62,83,91,164,117
Santa Rita Do Passa Quatro,370,424,465,579,578
Santa Rosa De Viterbo,295,338,401,572,434
Santa Salete,56,40,57,75,69
Santo Anastácio,295,333,383,624,489
Santo André,10712,12543,15904,17503,20432
Santo Antônio Da Alegria,209,192,207,265,289
Santo Antônio De Posse,298,340,382,538,449
Santo Antônio Do Aracanguá,216,180,263,264,247
Santo Antônio Do Jardim,107,92,92,141,126
Santo Antônio Do Pinhal,165,193,230,220,225
Santo Expedito,59,49,49,101,64
Santópolis Do Aguapeí,75,71,84,101,101
Santos,7144,8318,9944,10815,11914
São Bento Do Sapucaí,199,209,219,310,253
São Bernardo Do Campo,11318,13455,17325,19147,21586
São Caetano Do Sul,3375,4047,4754,5077,5454
São Carlos,4308,4947,5886,6513,6947
São Francisco,56,66,50,94,98
São João Da Boa Vista,1355,1515,2131,2340,2317
